OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;lamposumma_v;rainfall_v
3;3606270;7086228;Sotkamo;2101;19610101;1961;1;1;3605000;7085000;-4.7;-4.9;-7.2;3.0;101;-999.00;0.00;3.0
3;3606270;7086228;Sotkamo;2101;19610102;1961;1;2;3605000;7085000;-3.3;-2.2;-4.8;0.0;116;4.59;0.00;3.0
3;3606270;7086228;Sotkamo;2101;19610103;1961;1;3;3605000;7085000;-3.7;-2.3;-4.3;0.0;113;4.58;0.00;3.0
3;3606270;7086228;Sotkamo;2101;19610104;1961;1;4;3605000;7085000;-4.1;-3.9;-5.3;3.0;120;4.23;0.00;6.0
3;3606270;7086228;Sotkamo;2101;19610105;1961;1;5;3605000;7085000;-1.3;0.3;-4.5;1.0;130;5.28;0.00;7.0
3;3606270;7086228;Sotkamo;2101;19610106;1961;1;6;3605000;7085000;-1.4;0.4;-2.7;5.0;144;5.73;0.00;12.0
3;3606270;7086228;Sotkamo;2101;19610107;1961;1;7;3605000;7085000;-5.2;-2.7;-5.7;1.0;146;4.41;0.00;13.0
3;3606270;7086228;Sotkamo;2101;19610108;1961;1;8;3605000;7085000;-4.7;-2.9;-10.2;1.0;164;4.57;0.00;14.0
3;3606270;7086228;Sotkamo;2101;19610109;1961;1;9;3605000;7085000;-9.1;-2.8;-16.6;0.0;203;3.71;0.00;14.0
3;3606270;7086228;Sotkamo;2101;19610110;1961;1;10;3605000;7085000;-12.6;-10.9;-17.2;0.0;229;2.15;0.00;14.0
3;3606270;7086228;Sotkamo;2101;19610111;1961;1;11;3605000;7085000;-6.1;-0.6;-18.2;1.0;204;4.18;0.00;15.0
3;3606270;7086228;Sotkamo;2101;19610112;1961;1;12;3605000;7085000;-7.2;-0.7;-12.3;0.0;221;3.69;0.00;15.0
3;3606270;7086228;Sotkamo;2101;19610113;1961;1;13;3605000;7085000;-8.1;-6.3;-12.1;0.0;236;3.33;0.00;15.0
3;3606270;7086228;Sotkamo;2101;19610114;1961;1;14;3605000;7085000;-5.8;-4.2;-7.3;0.0;220;3.90;0.00;15.0
3;3606270;7086228;Sotkamo;2101;19610115;1961;1;15;3605000;7085000;-8.1;-4.9;-8.5;3.0;247;3.84;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610116;1961;1;16;3605000;7085000;-18.0;-8.3;-22.4;0.0;433;1.29;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610117;1961;1;17;3605000;7085000;-21.2;-18.0;-30.5;0.0;345;1.04;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610118;1961;1;18;3605000;7085000;-10.4;-9.1;-18.6;0.0;317;2.70;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610119;1961;1;19;3605000;7085000;-5.3;-3.5;-9.2;0.0;353;4.15;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610120;1961;1;20;3605000;7085000;-5.3;-3.5;-6.0;0.0;343;3.80;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610121;1961;1;21;3605000;7085000;-7.4;-5.9;-8.2;0.0;412;3.13;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610122;1961;1;22;3605000;7085000;-9.2;-7.1;-11.5;0.0;464;2.40;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610123;1961;1;23;3605000;7085000;-10.0;-6.5;-9.6;0.0;622;2.73;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610124;1961;1;24;3605000;7085000;-13.3;-9.6;-16.5;0.0;677;1.57;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610125;1961;1;25;3605000;7085000;-12.6;-10.9;-13.8;0.0;559;2.07;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610126;1961;1;26;3605000;7085000;-12.2;-9.6;-16.5;0.0;624;2.43;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610127;1961;1;27;3605000;7085000;-11.5;-9.7;-17.6;0.0;519;2.77;0.00;18.0
3;3606270;7086228;Sotkamo;2101;19610128;1961;1;28;3605000;7085000;-6.9;-3.8;-12.9;2.0;528;3.71;0.00;20.0
3;3606270;7086228;Sotkamo;2101;19610129;1961;1;29;3605000;7085000;-2.5;-2.5;-4.3;3.0;744;4.82;0.00;23.0
3;3606270;7086228;Sotkamo;2101;19610130;1961;1;30;3605000;7085000;-1.1;0.1;-2.3;8.0;583;5.08;0.00;31.0
3;3606270;7086228;Sotkamo;2101;19610131;1961;1;31;3605000;7085000;-5.8;-0.4;-9.6;3.0;586;4.11;0.00;34.0
3;3606270;7086228;Sotkamo;2101;19610201;1961;2;1;3605000;7085000;-10.2;-8.9;-10.8;0.0;599;2.44;0.00;34.0
3;3606270;7086228;Sotkamo;2101;19610202;1961;2;2;3605000;7085000;-8.3;-7.7;-11.1;3.0;712;2.82;0.00;37.0
3;3606270;7086228;Sotkamo;2101;19610203;1961;2;3;3605000;7085000;-4.2;-2.5;-7.1;3.0;606;4.43;0.00;40.0
3;3606270;7086228;Sotkamo;2101;19610204;1961;2;4;3605000;7085000;-6.5;-2.2;-7.4;1.0;733;3.63;0.00;41.0
3;3606270;7086228;Sotkamo;2101;19610205;1961;2;5;3605000;7085000;-12.4;-7.8;-12.8;1.0;844;2.39;0.00;42.0
3;3606270;7086228;Sotkamo;2101;19610206;1961;2;6;3605000;7085000;-15.3;-12.1;-22.0;2.0;1380;1.18;0.00;44.0
3;3606270;7086228;Sotkamo;2101;19610207;1961;2;7;3605000;7085000;-7.7;-3.8;-21.2;1.0;795;3.60;0.00;45.0
3;3606270;7086228;Sotkamo;2101;19610208;1961;2;8;3605000;7085000;-6.3;-2.3;-4.7;1.0;830;4.26;0.00;46.0
3;3606270;7086228;Sotkamo;2101;19610209;1961;2;9;3605000;7085000;-8.2;-4.4;-17.8;0.0;1220;3.16;0.00;46.0
3;3606270;7086228;Sotkamo;2101;19610210;1961;2;10;3605000;7085000;-5.9;-4.4;-6.8;0.0;805;3.71;0.00;46.0
3;3606270;7086228;Sotkamo;2101;19610211;1961;2;11;3605000;7085000;-4.6;-3.6;-8.4;1.0;856;3.52;0.00;47.0
3;3606270;7086228;Sotkamo;2101;19610212;1961;2;12;3605000;7085000;-3.1;0.4;-6.1;1.0;1000;4.91;0.00;48.0
3;3606270;7086228;Sotkamo;2101;19610213;1961;2;13;3605000;7085000;-7.9;-5.4;-15.1;2.0;1757;2.87;0.00;50.0
3;3606270;7086228;Sotkamo;2101;19610214;1961;2;14;3605000;7085000;-4.1;0.3;-20.1;3.0;1008;4.75;0.00;53.0
3;3606270;7086228;Sotkamo;2101;19610215;1961;2;15;3605000;7085000;-3.8;0.6;-5.7;0.0;1857;4.74;0.00;53.0
3;3606270;7086228;Sotkamo;2101;19610216;1961;2;16;3605000;7085000;-5.7;-1.9;-17.0;0.0;974;3.59;0.00;53.0
3;3606270;7086228;Sotkamo;2101;19610217;1961;2;17;3605000;7085000;-1.1;-1.2;-8.1;0.0;1119;4.99;0.00;53.0
3;3606270;7086228;Sotkamo;2101;19610218;1961;2;18;3605000;7085000;-0.8;4.5;-1.3;0.0;1842;5.98;0.00;53.0
3;3606270;7086228;Sotkamo;2101;19610219;1961;2;19;3605000;7085000;-6.0;1.4;-13.5;0.0;2459;3.21;0.00;53.0
3;3606270;7086228;Sotkamo;2101;19610220;1961;2;20;3605000;7085000;-2.2;2.6;-15.8;1.0;1442;4.92;0.00;54.0
3;3606270;7086228;Sotkamo;2101;19610221;1961;2;21;3605000;7085000;0.0;1.9;-2.3;4.0;1446;5.44;0.00;58.0
3;3606270;7086228;Sotkamo;2101;19610222;1961;2;22;3605000;7085000;0.7;3.1;-3.1;0.0;2410;5.00;0.00;58.0
3;3606270;7086228;Sotkamo;2101;19610223;1961;2;23;3605000;7085000;0.5;3.8;-0.3;0.0;2611;5.50;0.00;58.0
3;3606270;7086228;Sotkamo;2101;19610224;1961;2;24;3605000;7085000;-0.8;1.5;-5.7;0.0;1301;5.69;0.00;58.0
3;3606270;7086228;Sotkamo;2101;19610225;1961;2;25;3605000;7085000;0.0;1.1;-1.6;0.0;1423;5.70;0.00;58.0
3;3606270;7086228;Sotkamo;2101;19610226;1961;2;26;3605000;7085000;-0.2;0.5;-1.3;3.0;1643;5.54;0.00;61.0
3;3606270;7086228;Sotkamo;2101;19610227;1961;2;27;3605000;7085000;0.4;1.2;-2.2;2.0;1625;5.76;0.00;63.0
3;3606270;7086228;Sotkamo;2101;19610228;1961;2;28;3605000;7085000;1.8;3.7;0.4;0.0;2732;6.05;0.00;63.0
3;3606270;7086228;Sotkamo;2101;19610301;1961;3;1;3605000;7085000;-0.8;1.5;-2.2;0.0;2319;5.39;0.00;63.0
3;3606270;7086228;Sotkamo;2101;19610302;1961;3;2;3605000;7085000;0.0;1.7;-1.8;0.0;1736;5.54;0.00;63.0
3;3606270;7086228;Sotkamo;2101;19610303;1961;3;3;3605000;7085000;-0.2;1.0;-1.1;0.0;1950;5.16;0.00;63.0
3;3606270;7086228;Sotkamo;2101;19610304;1961;3;4;3605000;7085000;0.7;1.8;-0.2;2.0;2143;5.72;0.00;65.0
3;3606270;7086228;Sotkamo;2101;19610305;1961;3;5;3605000;7085000;-0.7;1.2;-3.3;0.0;3881;5.03;0.00;65.0
3;3606270;7086228;Sotkamo;2101;19610306;1961;3;6;3605000;7085000;1.9;4.9;-1.3;8.0;3302;5.84;0.00;73.0
3;3606270;7086228;Sotkamo;2101;19610307;1961;3;7;3605000;7085000;-2.8;0.8;-4.5;0.0;3408;4.36;0.00;73.0
3;3606270;7086228;Sotkamo;2101;19610308;1961;3;8;3605000;7085000;-4.7;-2.3;-7.4;0.0;4808;2.88;0.00;73.0
3;3606270;7086228;Sotkamo;2101;19610309;1961;3;9;3605000;7085000;-0.8;2.3;-5.1;0.0;2846;5.44;0.00;73.0
3;3606270;7086228;Sotkamo;2101;19610310;1961;3;10;3605000;7085000;1.2;4.2;-1.5;1.0;3853;5.02;0.00;74.0
3;3606270;7086228;Sotkamo;2101;19610311;1961;3;11;3605000;7085000;0.4;1.4;-1.2;1.0;1960;6.07;0.00;75.0
3;3606270;7086228;Sotkamo;2101;19610312;1961;3;12;3605000;7085000;-1.3;1.7;-4.4;0.0;4189;4.21;0.00;75.0
3;3606270;7086228;Sotkamo;2101;19610313;1961;3;13;3605000;7085000;-3.7;2.0;-9.2;0.0;5196;3.83;0.00;75.0
3;3606270;7086228;Sotkamo;2101;19610314;1961;3;14;3605000;7085000;-2.3;0.0;-6.7;2.0;5186;4.12;0.00;77.0
3;3606270;7086228;Sotkamo;2101;19610315;1961;3;15;3605000;7085000;-3.3;-1.7;-5.7;3.0;2801;4.35;0.00;80.0
3;3606270;7086228;Sotkamo;2101;19610316;1961;3;16;3605000;7085000;-3.9;-2.2;-5.7;0.0;4930;3.54;0.00;80.0
3;3606270;7086228;Sotkamo;2101;19610317;1961;3;17;3605000;7085000;-5.8;-3.4;-10.0;3.0;3251;2.87;0.00;83.0
3;3606270;7086228;Sotkamo;2101;19610318;1961;3;18;3605000;7085000;-5.5;-2.1;-7.6;1.0;2953;3.94;0.00;84.0
3;3606270;7086228;Sotkamo;2101;19610319;1961;3;19;3605000;7085000;-8.3;-4.4;-11.3;0.0;6627;2.40;0.00;84.0
3;3606270;7086228;Sotkamo;2101;19610320;1961;3;20;3605000;7085000;-10.8;-4.6;-18.7;0.0;6879;2.02;0.00;84.0
3;3606270;7086228;Sotkamo;2101;19610321;1961;3;21;3605000;7085000;-9.8;-3.3;-17.4;0.0;7588;2.11;0.00;84.0
3;3606270;7086228;Sotkamo;2101;19610322;1961;3;22;3605000;7085000;-10.5;-3.2;-20.2;1.0;8419;2.13;0.00;85.0
3;3606270;7086228;Sotkamo;2101;19610323;1961;3;23;3605000;7085000;-5.2;0.1;-10.8;5.0;3582;4.02;0.00;90.0
3;3606270;7086228;Sotkamo;2101;19610324;1961;3;24;3605000;7085000;-4.2;-1.2;-9.4;0.0;6093;3.56;0.00;90.0
3;3606270;7086228;Sotkamo;2101;19610325;1961;3;25;3605000;7085000;-3.9;-0.8;-6.9;0.0;4534;3.60;0.00;90.0
3;3606270;7086228;Sotkamo;2101;19610326;1961;3;26;3605000;7085000;-5.0;0.3;-17.7;7.0;2360;3.97;0.00;97.0
3;3606270;7086228;Sotkamo;2101;19610327;1961;3;27;3605000;7085000;-2.9;1.4;-5.4;2.0;2594;4.50;0.00;99.0
3;3606270;7086228;Sotkamo;2101;19610328;1961;3;28;3605000;7085000;-4.1;-1.1;-6.4;0.0;3746;3.56;0.00;99.0
3;3606270;7086228;Sotkamo;2101;19610329;1961;3;29;3605000;7085000;-8.8;-1.1;-20.4;0.0;9496;2.06;0.00;99.0
3;3606270;7086228;Sotkamo;2101;19610330;1961;3;30;3605000;7085000;-8.6;-1.3;-22.2;4.0;8104;2.93;0.00;103.0
3;3606270;7086228;Sotkamo;2101;19610331;1961;3;31;3605000;7085000;-4.3;-2.8;-6.4;1.0;3203;3.91;0.00;104.0
3;3606270;7086228;Sotkamo;2101;19610401;1961;4;1;3605000;7085000;-5.9;-2.0;-11.3;0.0;5797;3.25;0.00;104.0
3;3606270;7086228;Sotkamo;2101;19610402;1961;4;2;3605000;7085000;-5.5;1.4;-14.4;0.0;9446;3.00;0.00;104.0
3;3606270;7086228;Sotkamo;2101;19610403;1961;4;3;3605000;7085000;-7.0;-0.7;-15.4;0.0;7209;2.96;0.00;104.0
3;3606270;7086228;Sotkamo;2101;19610404;1961;4;4;3605000;7085000;-7.6;2.5;-19.4;0.0;10280;2.73;0.00;104.0
3;3606270;7086228;Sotkamo;2101;19610405;1961;4;5;3605000;7085000;-6.8;3.3;-18.6;0.0;10243;2.76;0.00;104.0
3;3606270;7086228;Sotkamo;2101;19610406;1961;4;6;3605000;7085000;-5.9;2.2;-17.6;0.0;6764;3.89;0.00;104.0
3;3606270;7086228;Sotkamo;2101;19610407;1961;4;7;3605000;7085000;-2.0;1.1;-8.4;0.0;5743;4.53;0.00;104.0
3;3606270;7086228;Sotkamo;2101;19610408;1961;4;8;3605000;7085000;-1.6;2.5;-5.4;1.0;5690;4.85;0.00;105.0
3;3606270;7086228;Sotkamo;2101;19610409;1961;4;9;3605000;7085000;-6.0;-0.8;-15.7;0.0;7640;3.60;0.00;105.0
3;3606270;7086228;Sotkamo;2101;19610410;1961;4;10;3605000;7085000;-4.4;-0.8;-8.8;0.0;10120;2.88;0.00;105.0
3;3606270;7086228;Sotkamo;2101;19610411;1961;4;11;3605000;7085000;-7.8;-1.9;-18.7;0.0;10023;2.39;0.00;105.0
3;3606270;7086228;Sotkamo;2101;19610412;1961;4;12;3605000;7085000;-3.8;0.4;-9.6;0.0;10220;2.60;0.00;105.0
3;3606270;7086228;Sotkamo;2101;19610413;1961;4;13;3605000;7085000;-5.5;2.6;-15.9;0.0;13220;2.49;0.00;105.0
3;3606270;7086228;Sotkamo;2101;19610414;1961;4;14;3605000;7085000;-3.4;0.0;-9.8;1.0;5813;3.87;0.00;106.0
3;3606270;7086228;Sotkamo;2101;19610415;1961;4;15;3605000;7085000;0.6;2.3;-1.8;2.0;3290;6.24;0.00;108.0
3;3606270;7086228;Sotkamo;2101;19610416;1961;4;16;3605000;7085000;1.1;2.7;0.0;1.0;3976;6.04;0.00;109.0
3;3606270;7086228;Sotkamo;2101;19610417;1961;4;17;3605000;7085000;2.3;7.0;-3.8;0.0;14211;4.72;0.00;109.0
3;3606270;7086228;Sotkamo;2101;19610418;1961;4;18;3605000;7085000;3.2;7.5;-2.7;0.0;5859;5.32;0.00;109.0
3;3606270;7086228;Sotkamo;2101;19610419;1961;4;19;3605000;7085000;0.9;4.5;-2.9;0.0;12878;4.71;0.00;109.0
3;3606270;7086228;Sotkamo;2101;19610420;1961;4;20;3605000;7085000;-1.7;0.7;-3.9;0.0;12287;3.69;0.00;109.0
3;3606270;7086228;Sotkamo;2101;19610421;1961;4;21;3605000;7085000;-1.4;3.1;-6.1;0.0;12617;3.53;0.00;109.0
3;3606270;7086228;Sotkamo;2101;19610422;1961;4;22;3605000;7085000;-1.0;4.2;-9.0;0.0;11906;4.77;0.00;109.0
3;3606270;7086228;Sotkamo;2101;19610423;1961;4;23;3605000;7085000;1.7;4.6;-0.9;0.0;14506;4.44;0.00;109.0
3;3606270;7086228;Sotkamo;2101;19610424;1961;4;24;3605000;7085000;0.5;5.5;-7.9;0.0;15009;3.77;0.00;109.0
3;3606270;7086228;Sotkamo;2101;19610425;1961;4;25;3605000;7085000;3.1;9.9;-6.1;0.0;12751;5.05;0.00;109.0
3;3606270;7086228;Sotkamo;2101;19610426;1961;4;26;3605000;7085000;8.0;13.9;0.0;0.0;15814;6.43;3.00;109.0
3;3606270;7086228;Sotkamo;2101;19610427;1961;4;27;3605000;7085000;2.0;8.5;-1.4;0.0;8249;5.11;3.00;109.0
3;3606270;7086228;Sotkamo;2101;19610428;1961;4;28;3605000;7085000;-2.9;-0.2;-7.6;0.0;12807;3.50;3.00;109.0
3;3606270;7086228;Sotkamo;2101;19610429;1961;4;29;3605000;7085000;-3.6;-0.1;-12.5;5.0;7874;3.94;3.00;114.0
3;3606270;7086228;Sotkamo;2101;19610430;1961;4;30;3605000;7085000;-1.7;1.9;-5.2;0.0;11302;4.03;3.00;114.0
3;3606270;7086228;Sotkamo;2101;19610501;1961;5;1;3605000;7085000;-0.6;3.7;-8.1;0.0;13530;3.70;3.00;114.0
3;3606270;7086228;Sotkamo;2101;19610502;1961;5;2;3605000;7085000;0.2;4.0;-5.5;1.0;7241;5.29;3.00;115.0
3;3606270;7086228;Sotkamo;2101;19610503;1961;5;3;3605000;7085000;3.5;8.8;0.3;0.0;11127;6.02;3.00;115.0
3;3606270;7086228;Sotkamo;2101;19610504;1961;5;4;3605000;7085000;6.0;12.8;-0.8;0.0;11976;6.17;4.00;115.0
3;3606270;7086228;Sotkamo;2101;19610505;1961;5;5;3605000;7085000;3.5;7.8;-0.2;3.0;4600;6.63;4.00;118.0
3;3606270;7086228;Sotkamo;2101;19610506;1961;5;6;3605000;7085000;3.4;6.0;0.9;7.0;4995;7.26;4.00;125.0
3;3606270;7086228;Sotkamo;2101;19610507;1961;5;7;3605000;7085000;5.4;7.1;2.7;1.0;5312;8.07;4.40;126.0
3;3606270;7086228;Sotkamo;2101;19610508;1961;5;8;3605000;7085000;7.2;11.7;3.1;0.0;7397;7.56;6.60;126.0
3;3606270;7086228;Sotkamo;2101;19610509;1961;5;9;3605000;7085000;3.1;8.1;1.4;1.0;7947;7.87;6.60;127.0
3;3606270;7086228;Sotkamo;2101;19610510;1961;5;10;3605000;7085000;3.3;6.2;0.6;0.0;6867;7.17;6.60;127.0
3;3606270;7086228;Sotkamo;2101;19610511;1961;5;11;3605000;7085000;5.7;10.2;1.9;0.0;7635;7.21;7.30;127.0
3;3606270;7086228;Sotkamo;2101;19610512;1961;5;12;3605000;7085000;4.8;9.0;2.1;1.0;11085;6.49;7.30;128.0
3;3606270;7086228;Sotkamo;2101;19610513;1961;5;13;3605000;7085000;2.3;5.2;0.1;5.0;3646;7.06;7.30;133.0
3;3606270;7086228;Sotkamo;2101;19610514;1961;5;14;3605000;7085000;3.4;4.9;1.4;7.0;6228;7.70;7.30;140.0
3;3606270;7086228;Sotkamo;2101;19610515;1961;5;15;3605000;7085000;4.8;6.4;3.0;1.0;8101;7.69;7.30;141.0
3;3606270;7086228;Sotkamo;2101;19610516;1961;5;16;3605000;7085000;4.8;6.9;3.3;0.0;8667;6.44;7.30;141.0
3;3606270;7086228;Sotkamo;2101;19610517;1961;5;17;3605000;7085000;5.6;10.4;-0.6;0.0;16292;4.90;7.90;141.0
3;3606270;7086228;Sotkamo;2101;19610518;1961;5;18;3605000;7085000;5.0;9.3;-1.7;2.0;9505;5.51;7.90;143.0
3;3606270;7086228;Sotkamo;2101;19610519;1961;5;19;3605000;7085000;2.4;5.6;1.0;1.0;14986;6.04;7.90;144.0
3;3606270;7086228;Sotkamo;2101;19610520;1961;5;20;3605000;7085000;4.2;5.8;1.8;5.0;12766;6.93;7.90;149.0
3;3606270;7086228;Sotkamo;2101;19610521;1961;5;21;3605000;7085000;3.5;5.8;0.4;13.0;5810;7.69;7.90;162.0
3;3606270;7086228;Sotkamo;2101;19610522;1961;5;22;3605000;7085000;3.6;6.2;0.3;0.0;10210;5.82;7.90;162.0
3;3606270;7086228;Sotkamo;2101;19610523;1961;5;23;3605000;7085000;7.1;12.6;-1.4;0.0;12168;5.72;10.00;162.0
3;3606270;7086228;Sotkamo;2101;19610524;1961;5;24;3605000;7085000;9.8;13.4;5.0;5.0;9745;7.72;14.80;167.0
3;3606270;7086228;Sotkamo;2101;19610525;1961;5;25;3605000;7085000;8.8;14.0;5.3;1.0;13772;7.66;18.60;168.0
3;3606270;7086228;Sotkamo;2101;19610526;1961;5;26;3605000;7085000;9.4;12.8;4.9;0.0;16105;6.53;23.00;168.0
3;3606270;7086228;Sotkamo;2101;19610527;1961;5;27;3605000;7085000;11.0;17.0;1.0;0.0;13222;8.13;29.00;168.0
3;3606270;7086228;Sotkamo;2101;19610528;1961;5;28;3605000;7085000;14.2;21.0;5.8;0.0;7549;9.49;38.20;168.0
3;3606270;7086228;Sotkamo;2101;19610529;1961;5;29;3605000;7085000;15.1;21.9;11.0;8.0;11872;10.69;48.30;176.0
3;3606270;7086228;Sotkamo;2101;19610530;1961;5;30;3605000;7085000;12.5;17.1;9.0;0.0;18797;9.15;55.80;176.0
3;3606270;7086228;Sotkamo;2101;19610531;1961;5;31;3605000;7085000;15.5;23.2;6.0;0.0;19856;9.66;66.30;176.0
3;3606270;7086228;Sotkamo;2101;19610601;1961;6;1;3605000;7085000;16.7;22.1;9.8;0.0;19993;8.96;78.00;176.0
3;3606270;7086228;Sotkamo;2101;19610602;1961;6;2;3605000;7085000;17.6;23.5;9.2;0.0;21952;9.71;90.60;176.0
3;3606270;7086228;Sotkamo;2101;19610603;1961;6;3;3605000;7085000;18.2;24.1;9.4;0.0;17610;9.97;103.80;176.0
3;3606270;7086228;Sotkamo;2101;19610604;1961;6;4;3605000;7085000;19.2;26.2;9.0;0.0;20217;12.54;118.00;176.0
3;3606270;7086228;Sotkamo;2101;19610605;1961;6;5;3605000;7085000;20.0;28.1;9.8;0.0;17279;12.26;133.00;176.0
3;3606270;7086228;Sotkamo;2101;19610606;1961;6;6;3605000;7085000;19.9;27.4;10.6;2.0;19231;12.93;147.90;178.0
3;3606270;7086228;Sotkamo;2101;19610607;1961;6;7;3605000;7085000;19.2;26.0;13.0;0.0;19802;13.39;162.10;178.0
3;3606270;7086228;Sotkamo;2101;19610608;1961;6;8;3605000;7085000;20.2;26.5;10.5;0.0;19571;13.05;177.30;178.0
3;3606270;7086228;Sotkamo;2101;19610609;1961;6;9;3605000;7085000;17.3;23.6;10.8;2.0;16699;14.68;189.60;180.0
3;3606270;7086228;Sotkamo;2101;19610610;1961;6;10;3605000;7085000;18.9;23.3;13.7;0.0;17085;16.18;203.50;180.0
3;3606270;7086228;Sotkamo;2101;19610611;1961;6;11;3605000;7085000;17.0;22.3;12.2;5.0;14482;13.09;215.50;185.0
3;3606270;7086228;Sotkamo;2101;19610612;1961;6;12;3605000;7085000;15.6;19.3;12.7;11.0;12030;14.87;226.10;196.0
3;3606270;7086228;Sotkamo;2101;19610613;1961;6;13;3605000;7085000;16.5;21.2;12.7;5.0;10975;16.61;237.60;201.0
3;3606270;7086228;Sotkamo;2101;19610614;1961;6;14;3605000;7085000;16.8;22.3;13.4;17.0;14437;16.66;249.40;218.0
3;3606270;7086228;Sotkamo;2101;19610615;1961;6;15;3605000;7085000;18.2;21.4;14.8;4.0;12314;15.22;262.60;222.0
3;3606270;7086228;Sotkamo;2101;19610616;1961;6;16;3605000;7085000;10.5;18.4;8.7;5.0;10017;13.02;268.10;227.0
3;3606270;7086228;Sotkamo;2101;19610617;1961;6;17;3605000;7085000;14.2;20.6;7.9;0.0;11059;12.90;277.30;227.0
3;3606270;7086228;Sotkamo;2101;19610618;1961;6;18;3605000;7085000;15.0;18.7;11.9;14.0;11625;13.36;287.30;241.0
3;3606270;7086228;Sotkamo;2101;19610619;1961;6;19;3605000;7085000;12.1;17.4;8.6;0.0;15788;10.64;294.40;241.0
3;3606270;7086228;Sotkamo;2101;19610620;1961;6;20;3605000;7085000;11.3;15.1;7.0;0.0;13407;8.92;300.70;241.0
3;3606270;7086228;Sotkamo;2101;19610621;1961;6;21;3605000;7085000;11.2;16.2;6.0;2.0;14509;9.07;306.90;243.0
3;3606270;7086228;Sotkamo;2101;19610622;1961;6;22;3605000;7085000;12.2;16.8;7.7;0.0;16945;9.14;314.10;243.0
3;3606270;7086228;Sotkamo;2101;19610623;1961;6;23;3605000;7085000;12.4;17.1;6.2;3.0;13047;10.81;321.50;246.0
3;3606270;7086228;Sotkamo;2101;19610624;1961;6;24;3605000;7085000;11.7;13.8;9.7;5.0;9596;12.18;328.20;251.0
3;3606270;7086228;Sotkamo;2101;19610625;1961;6;25;3605000;7085000;10.9;15.2;7.2;10.0;12292;11.56;334.10;261.0
3;3606270;7086228;Sotkamo;2101;19610626;1961;6;26;3605000;7085000;12.6;17.6;9.1;0.0;13432;11.00;341.70;261.0
3;3606270;7086228;Sotkamo;2101;19610627;1961;6;27;3605000;7085000;13.7;17.7;8.5;5.0;16184;10.28;350.40;266.0
3;3606270;7086228;Sotkamo;2101;19610628;1961;6;28;3605000;7085000;12.3;16.1;6.2;1.0;6255;14.15;357.70;267.0
3;3606270;7086228;Sotkamo;2101;19610629;1961;6;29;3605000;7085000;13.1;17.7;8.8;1.0;14912;9.91;365.80;268.0
3;3606270;7086228;Sotkamo;2101;19610630;1961;6;30;3605000;7085000;10.7;15.2;7.5;1.0;16818;8.55;371.50;269.0
3;3606270;7086228;Sotkamo;2101;19610701;1961;7;1;3605000;7085000;12.7;15.9;8.1;0.0;13172;8.66;379.20;269.0
3;3606270;7086228;Sotkamo;2101;19610702;1961;7;2;3605000;7085000;13.9;19.4;8.8;0.0;18797;9.84;388.10;269.0
3;3606270;7086228;Sotkamo;2101;19610703;1961;7;3;3605000;7085000;15.6;21.7;6.3;3.0;17660;11.35;398.70;272.0
3;3606270;7086228;Sotkamo;2101;19610704;1961;7;4;3605000;7085000;12.4;16.6;9.9;0.0;9873;11.02;406.10;272.0
3;3606270;7086228;Sotkamo;2101;19610705;1961;7;5;3605000;7085000;12.8;16.9;7.4;3.0;10533;13.22;413.90;275.0
3;3606270;7086228;Sotkamo;2101;19610706;1961;7;6;3605000;7085000;14.9;18.9;9.9;0.0;13735;11.75;423.80;275.0
3;3606270;7086228;Sotkamo;2101;19610707;1961;7;7;3605000;7085000;13.0;16.8;6.7;0.0;13713;12.29;431.80;275.0
3;3606270;7086228;Sotkamo;2101;19610708;1961;7;8;3605000;7085000;15.1;19.9;8.7;0.0;17010;11.40;441.90;275.0
3;3606270;7086228;Sotkamo;2101;19610709;1961;7;9;3605000;7085000;12.7;17.3;5.9;11.0;14901;10.67;449.60;286.0
3;3606270;7086228;Sotkamo;2101;19610710;1961;7;10;3605000;7085000;13.5;16.0;11.0;10.0;15350;13.93;458.10;296.0
3;3606270;7086228;Sotkamo;2101;19610711;1961;7;11;3605000;7085000;16.8;21.3;12.4;0.0;11699;15.13;469.90;296.0
3;3606270;7086228;Sotkamo;2101;19610712;1961;7;12;3605000;7085000;18.6;24.7;10.1;0.0;18360;14.10;483.50;296.0
3;3606270;7086228;Sotkamo;2101;19610713;1961;7;13;3605000;7085000;17.6;23.0;13.0;4.0;16528;16.03;496.10;300.0
3;3606270;7086228;Sotkamo;2101;19610714;1961;7;14;3605000;7085000;20.4;27.6;14.4;1.0;18912;17.12;511.50;301.0
